"id","first_day_exposition","days_exposition","last_price"
21355,2017-09-14,23.0,3300000.0
21356,2016-06-23,25.0,3556740.0
21357,2018-03-27,65.0,3100000.0
21358,2017-06-28,64.0,4050000.0
21359,2018-07-10,36.0,6200000.0
21360,2017-08-12,91.0,4850000.0
21361,2016-12-06,428.0,3250000.0
21362,2016-03-09,153.0,8000000.0
21363,2018-08-02,29.0,8350000.0
21364,2017-09-02,181.0,14200000
21365,2018-01-16,83.0,4500000.0
21366,2019-01-06,25.0,4600000.0
21367,2019-03-12,44.0,6290000.0
21368,2016-10-06,471.0,2950000.0
21369,2016-04-13,142.0,4800000.0
21370,2015-09-03,972.0,11400000
21371,2018-08-01,122.0,8900000.0
21372,2017-02-07,161.0,4200000.0
21373,2019-02-28,22.0,4950000.0
21374,2018-06-26,104.0,9950000.0
21375,2017-05-05,64.0,5999000.0
21376,2017-04-28,282.0,2100000.0
21377,2017-04-18,61.0,4900000.0
21378,2017-05-03,358.0,5000000.0
21379,2016-05-18,90.0,13000000
21380,2018-02-12,140.0,5500000.0
21381,2018-11-11,45.0,2655000.0
21382,2018-01-20,,4950000.0
21383,2018-06-02,125.0,5399000.0
21384,2016-05-21,369.0,4000000.0
21385,2019-03-20,,3150000.0
21386,2017-11-15,57.0,7180000.0
21387,2017-12-01,5.0,4800000.0
21388,2017-12-18,60.0,4500000.0
21389,2015-04-21,707.0,3770000.0
21390,2017-01-21,15.0,3000000.0
21391,2016-01-29,162.0,3200000.0
21392,2016-06-17,104.0,5950000.0
21393,2017-01-26,276.0,2560000.0
21394,2015-09-20,789.0,3521100.0
21395,2015-04-22,,3640000.0
21396,2017-08-20,170.0,4110000.0
21397,2019-03-28,21.0,3600000.0
21398,2018-01-21,306.0,3990000.0
21399,2018-03-26,352.0,5500000.0
21400,2018-06-15,13.0,4190000.0
21401,2019-04-28,,4600000.0
21402,2017-11-23,205.0,2250000.0
21403,2018-10-22,56.0,7100000.0
21404,2015-05-21,613.0,6900000.0
21405,2017-05-10,189.0,5150000.0
21406,2016-03-10,197.0,10450000
21407,2017-12-14,40.0,3150000.0
21408,2017-11-22,117.0,8300000.0
21409,2018-10-08,45.0,6899000.0
21410,2017-04-26,145.0,3300000.0
21411,2017-06-20,570.0,4200000.0
21412,2017-11-21,14.0,8300000.0
21413,2018-12-27,,3600000.0
21414,2018-09-10,52.0,4700000.0
21415,2019-03-26,17.0,8200000.0
21416,2018-08-23,7.0,2800000.0
21417,2019-02-25,21.0,10450000
21418,2016-11-25,549.0,2527570.0
21419,2018-03-06,45.0,1870000.0
21420,2018-12-26,,2300000.0
21421,2016-10-17,156.0,1450000.0
21422,2019-03-18,,6900000.0
21423,2018-12-11,6.0,3600000.0
21424,2017-11-27,13.0,21000000
21425,2018-01-01,5.0,2700000.0
21426,2015-08-31,1046.0,14000000
21427,2018-11-30,,10700000
21428,2017-10-18,43.0,3570000.0
21429,2014-12-08,1229.0,2780000.0
21430,2016-05-03,89.0,3200000.0
21431,2017-04-05,726.0,8000000.0
21432,2017-08-07,33.0,5340000.0
21433,2017-10-20,379.0,5800000.0
21434,2018-05-17,169.0,8865000.0
21435,2016-09-21,765.0,11403209
21436,2018-02-16,60.0,8100000.0
21437,2016-01-15,1004.0,5127100.0
21438,2016-06-30,60.0,5450000.0
21439,2018-10-02,7.0,7400000.0
21440,2017-04-27,61.0,3499000.0
21441,2019-03-06,,5870000.0
21442,2019-02-06,,2800000.0
21443,2018-02-24,45.0,4300000.0
21444,2018-07-11,,1500000.0
21445,2017-02-12,411.0,4900000.0
21446,2016-02-04,159.0,9016000.0
21447,2015-11-17,230.0,5100000.0
21448,2017-11-29,9.0,5100000.0
21449,2017-09-13,66.0,8300000.0
21450,2019-04-24,,4900000.0
21451,2017-11-10,364.0,5390000.0
21452,2018-07-10,17.0,8000000.0
21453,2017-09-10,67.0,3750000.0
21454,2017-12-07,90.0,20300000
21455,2019-04-30,,5850000.0
21456,2018-08-18,70.0,14500000
21457,2017-11-24,23.0,3900000.0
21458,2018-07-23,,5616379.0
21459,2017-12-01,74.0,7300000.0
21460,2015-07-31,430.0,8500000.0
21461,2017-05-22,162.0,2300000.0
21462,2018-10-22,24.0,5750000.0
21463,2018-09-24,15.0,3450000.0
21464,2018-05-30,151.0,4800000.0
21465,2017-01-20,145.0,4700000.0
21466,2017-11-22,12.0,5050000.0
21467,2018-01-02,104.0,2350000.0
21468,2016-02-25,602.0,3195000.0
21469,2018-04-04,349.0,7100000.0
21470,2017-07-25,15.0,15000000
21471,2016-06-22,189.0,7900000.0
21472,2016-02-18,280.0,6100000.0
21473,2017-06-17,33.0,1050000.0
21474,2017-11-10,35.0,10650000
21475,2017-11-09,90.0,15000000
21476,2018-02-22,45.0,3045000.0
21477,2017-11-08,21.0,5170000.0
21478,2018-08-22,27.0,3100000.0
21479,2017-11-01,,3600000.0
21480,2018-06-09,275.0,5318994.0
21481,2015-09-20,1094.0,13043097
21482,2017-06-14,247.0,3100000.0
21483,2018-07-18,30.0,3150000.0
21484,2017-02-13,250.0,5300000.0
21485,2016-02-21,332.0,4390000.0
21486,2018-10-02,120.0,6800000.0
21487,2017-09-29,29.0,8500000.0
21488,2018-01-12,45.0,1650000.0
21489,2018-03-15,34.0,10379600
21490,2018-03-02,24.0,3460000.0
21491,2017-01-31,350.0,3340000.0
21492,2017-08-08,120.0,11900000
21493,2017-09-27,109.0,12000000
21494,2017-11-10,188.0,7850000.0
21495,2017-04-27,29.0,3300000.0
21496,2017-12-16,38.0,3950000.0
21497,2017-11-29,225.0,9300000.0
21498,2018-01-16,29.0,4050000.0
21499,2018-02-17,216.0,3900000.0
21500,2018-03-26,360.0,4200000.0
21501,2018-07-12,55.0,5250000.0
21502,2018-07-08,113.0,5100000.0
21503,2018-10-25,132.0,13900000
21504,2018-09-19,49.0,6350000.0
21505,2018-01-10,60.0,4100000.0
21506,2018-09-23,15.0,3490000.0
21507,2018-01-15,207.0,3965000.0
21508,2018-01-15,294.0,3580000.0
21509,2018-10-01,145.0,2982847.0
21510,2019-04-01,,40488000
21511,2017-03-21,218.0,7203654.0
21512,2019-04-08,,5200000.0
21513,2018-01-12,32.0,3500000.0
21514,2019-01-30,4.0,2670000.0
21515,2017-07-24,45.0,3100000.0
21516,2019-03-28,6.0,4000000.0
21517,2019-04-24,,6500000.0
21518,2016-12-12,314.0,4690000.0
21519,2018-10-28,58.0,3950000.0
21520,2016-04-07,172.0,7000000.0
21521,2018-03-21,21.0,6800000.0
21522,2018-11-27,24.0,4500000.0
21523,2018-07-02,45.0,600000.0
21524,2017-09-12,87.0,4900000.0
21525,2017-10-08,232.0,3790000.0
21526,2017-10-31,22.0,3600000.0
21527,2017-11-20,128.0,4200000.0
21528,2017-02-09,28.0,2000000.0
21529,2019-02-07,54.0,4600000.0
21530,2018-01-13,222.0,3940000.0
21531,2018-12-17,56.0,3820000.0
21532,2019-03-14,,10500000
21533,2019-03-22,,4800000.0
21534,2018-11-03,,2500000.0
21535,2018-10-10,135.0,5461890.0
21536,2017-11-29,142.0,1450000.0
21537,2018-03-24,394.0,800000.0
21538,2018-09-17,147.0,7300000.0
21539,2018-11-01,,8490000.0
21540,2019-03-24,,3200000.0
21541,2018-08-03,12.0,18500000
21542,2018-10-09,45.0,4150000.0
21543,2018-02-17,45.0,3500000.0
21544,2017-02-17,643.0,14400000
21545,2018-11-27,90.0,12150000
21546,2016-09-01,573.0,3900000.0
21547,2019-04-15,,11800000
21548,2017-05-25,7.0,2300000.0
21549,2016-11-30,481.0,9680000.0
21550,2018-11-16,25.0,4100000.0
21551,2017-10-20,45.0,4350000.0
21552,2019-01-27,,1495000.0
21553,2016-07-05,42.0,4000000.0
21554,2019-02-19,,4950000.0
21555,2016-05-23,60.0,8320000.0
21556,2017-09-06,14.0,1899000.0
21557,2017-09-28,6.0,2780000.0
21558,2018-08-01,45.0,3758556.0
21559,2016-05-18,,3299000.0
21560,2018-03-19,25.0,5990000.0
21561,2018-02-17,251.0,14343480
21562,2017-12-06,10.0,2800000.0
21563,2018-08-05,3.0,3349000.0
21564,2018-01-08,232.0,3900000.0
21565,2017-10-03,339.0,7100000.0
21566,2019-03-18,3.0,6100000.0
21567,2016-03-19,91.0,4130000.0
21568,2019-04-05,,3800000.0
21569,2016-04-08,979.0,2000000.0
21570,2018-10-27,27.0,6700000.0
21571,2017-04-11,191.0,4000000.0
21572,2017-07-03,143.0,3400000.0
21573,2018-12-25,,11066961
21574,2018-09-21,,12300000
21575,2018-02-20,61.0,3100000.0
21576,2018-09-12,189.0,5235450.0
21577,2017-09-13,8.0,5350000.0
21578,2018-09-28,20.0,3600000.0
21579,2015-11-27,417.0,6550000.0
21580,2017-11-10,74.0,1750000.0
21581,2018-11-17,7.0,4000000.0
21582,2016-05-04,45.0,3250000.0
21583,2017-02-07,665.0,46000000
21584,2018-08-28,45.0,4000000.0
21585,2018-06-13,313.0,2500000.0
21586,2018-04-05,235.0,4450000.0
21587,2018-02-27,352.0,5950000.0
21588,2018-06-21,39.0,9300000.0
21589,2018-07-13,74.0,10000000
21590,2018-02-06,45.0,3600000.0
21591,2018-03-26,4.0,2250000.0
21592,2018-07-27,18.0,3760000.0
21593,2017-06-21,480.0,11000000
21594,2019-01-11,102.0,5000000.0
21595,2017-12-15,39.0,4800000.0
21596,2017-09-15,157.0,13400000
21597,2016-09-11,407.0,4700000.0
21598,2018-08-13,21.0,2490000.0
21599,2017-08-27,,6200000.0
21600,2019-02-26,46.0,15000000
21601,2017-11-29,55.0,4650000.0
21602,2016-03-13,219.0,12054000
21603,2019-01-29,,1900000.0
21604,2018-01-10,60.0,6090000.0
21605,2018-02-28,30.0,4665000.0
21606,2017-09-26,58.0,3990000.0
21607,2018-01-05,206.0,4500000.0
21608,2019-04-30,,4300000.0
21609,2017-07-06,269.0,3750000.0
21610,2017-05-11,168.0,6100000.0
21611,2018-07-21,71.0,4100000.0
21612,2018-04-01,60.0,6519750.0
21613,2015-03-24,499.0,4900000.0
21614,2015-03-09,484.0,8931645.0
21615,2017-11-26,24.0,4400000.0
21616,2018-03-23,98.0,8772000.0
21617,2017-06-03,85.0,2750000.0
21618,2019-04-22,3.0,6417500.0
21619,2019-03-12,30.0,4250000.0
21620,2017-06-17,158.0,3800000.0
21621,2016-05-27,168.0,4900000.0
21622,2018-11-11,3.0,4600000.0
21623,2018-07-10,92.0,6700000.0
21624,2018-08-02,,3100000.0
21625,2017-12-15,25.0,3900000.0
21626,2017-12-02,52.0,3350000.0
21627,2018-10-31,6.0,3500000.0
21628,2017-03-18,320.0,3900000.0
21629,2018-10-31,12.0,4599000.0
21630,2018-11-20,144.0,14890000
21631,2018-10-24,7.0,4490000.0
21632,2016-03-10,175.0,3300000.0
21633,2017-04-21,449.0,4000000.0
21634,2017-05-23,27.0,2690000.0
21635,2017-02-16,95.0,4400000.0
21636,2016-10-26,869.0,6800000.0
21637,2018-08-08,45.0,630000.0
21638,2017-05-15,84.0,5300000.0
21639,2019-03-04,,3400000.0
21640,2017-01-24,56.0,3500000.0
21641,2017-12-27,62.0,6990000.0
21642,2017-07-06,45.0,4100000.0
21643,2017-11-30,350.0,6550000.0
21644,2018-10-01,120.0,4500000.0
21645,2017-07-10,114.0,13000000
21646,2019-03-23,,12800000
21647,2015-12-10,396.0,7200000.0
21648,2017-12-02,13.0,10000000
21649,2016-03-07,334.0,6500000.0
21650,2017-08-31,118.0,1500000.0
21651,2019-01-11,,7143060.0
21652,2017-02-13,171.0,3000000.0
21653,2018-08-26,32.0,3190000.0
21654,2018-11-12,21.0,3600000.0
21655,2017-03-20,371.0,3000000.0
21656,2017-10-25,24.0,7557000.0
21657,2017-01-26,28.0,6400000.0
21658,2018-01-01,59.0,2960000.0
21659,2019-04-24,,2000000.0
21660,2018-07-04,160.0,3650000.0
21661,2018-02-21,60.0,5265000.0
21662,2017-06-28,102.0,4700000.0
21663,2018-02-01,64.0,19500000
21664,2017-05-12,256.0,15900000
21665,2017-10-03,122.0,2190000.0
21666,2018-12-12,62.0,4999000.0
21667,2017-09-28,18.0,950000.0
21668,2019-03-04,,4500000.0
21669,2018-01-10,60.0,5980000.0
21670,2015-12-28,740.0,3650000.0
21671,2017-10-27,173.0,5050000.0
21672,2019-03-31,22.0,7400000.0
21673,2017-11-12,390.0,2600000.0
21674,2018-02-01,254.0,3350000.0
21675,2018-07-09,25.0,2600000.0
21676,2017-07-10,,23600000
21677,2017-11-10,4.0,3692000.0
21678,2018-08-06,67.0,6400000.0
21679,2017-11-11,82.0,3500000.0
21680,2016-02-12,983.0,9300000.0
21681,2015-06-17,910.0,5390000.0
21682,2018-08-08,57.0,3700000.0
21683,2016-04-14,196.0,1850000.0
21684,2016-03-22,184.0,1820000.0
21685,2017-08-19,22.0,22160000
21686,2019-03-14,22.0,7950000.0
21687,2018-03-22,45.0,1846648.0
21688,2017-09-13,24.0,3799000.0
21689,2019-03-07,,15000000
21690,2017-12-04,91.0,4200000.0
21691,2017-06-17,15.0,2130000.0
21692,2017-03-14,622.0,3400000.0
21693,2017-01-27,676.0,6000000.0
21694,2018-03-01,256.0,3750000.0
21695,2019-04-06,20.0,4850000.0
21696,2019-03-15,,2100000.0
21697,2017-08-31,6.0,6650000.0
21698,2017-11-10,25.0,2550000.0
21699,2017-07-10,224.0,29000000
21700,2018-01-18,5.0,3390000.0
21701,2017-12-06,167.0,4150000.0
21702,2016-05-19,34.0,2349000.0
21703,2016-12-11,363.0,4590000.0
21704,2017-07-21,6.0,2400000.0
21705,2018-12-09,,8300000.0
21706,2017-12-25,91.0,4330000.0
21707,2018-01-20,60.0,7800000.0
21708,2018-06-19,59.0,3600000.0
21709,2017-10-19,96.0,2500000.0
21710,2018-02-15,69.0,4280000.0
21711,2017-05-16,334.0,2700000.0
21712,2019-02-11,61.0,10200000
21713,2018-10-01,,7490000.0
21714,2017-02-12,59.0,5800000.0
21716,2019-02-21,,6300000.0
21717,2018-03-29,25.0,5650000.0
21718,2018-03-22,45.0,2540000.0
21719,2018-10-25,113.0,5690000.0
21720,2017-06-29,249.0,10140000
21721,2019-03-04,,13100000
21722,2019-04-12,,4550000.0
21723,2018-02-16,53.0,11400000
21724,2018-06-25,45.0,1700000.0
21725,2016-03-09,138.0,2550000.0
21726,2018-09-27,141.0,2590000.0
21727,2017-09-07,77.0,1450000.0
21728,2016-12-16,386.0,4900000.0
21729,2018-02-01,44.0,2000000.0
21730,2018-07-18,62.0,3950000.0
21731,2019-02-11,14.0,5500000.0
21732,2017-10-12,4.0,3650000.0
21733,2016-05-31,246.0,3250000.0
21734,2016-06-15,208.0,29370000
21735,2018-03-07,209.0,2300000.0
21736,2017-11-01,113.0,4000000.0
21737,2019-04-22,,5250000.0
21738,2015-05-19,411.0,1500000.0
21739,2018-10-17,45.0,3564000.0
21740,2017-07-11,,9700000.0
21741,2018-03-26,150.0,3600000.0
21742,2017-02-15,54.0,3300000.0
21743,2019-04-20,,4650000.0
21744,2018-10-29,35.0,4550000.0
21745,2018-07-30,60.0,13900000
21746,2016-03-06,617.0,4290000.0
21747,2015-03-10,1046.0,4369268.0
21748,2017-10-27,38.0,4180000.0
21749,2018-03-28,60.0,5400000.0
21750,2016-02-19,460.0,1600000.0
21751,2019-01-17,,5050000.0
21752,2018-09-06,220.0,4000000.0
21753,2017-05-01,36.0,6800000.0
21754,2018-01-20,47.0,6300000.0
21755,2015-06-11,1349.0,8250000.0
21756,2019-04-01,,1630000.0
21757,2017-11-12,72.0,2000000.0
21758,2018-01-01,66.0,2330000.0
21759,2018-02-02,25.0,1599000.0
21760,2018-09-10,36.0,4650000.0
21761,2017-02-13,49.0,6900000.0
21762,2018-11-19,67.0,5300000.0
21763,2018-01-20,252.0,15490000
21764,2017-09-20,18.0,2800000.0
21765,2017-10-03,45.0,1450000.0
21766,2018-03-28,45.0,2006000.0
21767,2018-02-07,60.0,5700000.0
21768,2019-04-09,6.0,3000000.0
21769,2018-10-31,,16500000
21770,2018-07-15,61.0,5300000.0
21771,2017-12-15,38.0,4580000.0
21772,2017-12-12,219.0,2449000.0
21773,2018-11-14,74.0,4599000.0
21774,2017-08-08,8.0,3875000.0
21775,2015-12-14,224.0,5990000.0
21776,2019-02-10,,5150000.0
21777,2018-02-01,79.0,6365000.0
21778,2019-02-10,,6000000.0
21779,2018-10-18,29.0,10400000
21780,2018-09-20,201.0,6400000.0
21781,2017-03-21,218.0,12303979
21782,2018-09-07,60.0,7400000.0
21783,2016-05-01,648.0,3690000.0
21784,2018-07-02,233.0,2100000.0
21785,2018-03-26,131.0,4450000.0
21786,2019-01-29,,2270000.0
21787,2017-09-20,15.0,5700000.0
21788,2017-12-04,200.0,4199000.0
21789,2019-02-26,,5850000.0
21790,2017-01-25,45.0,3190000.0
21791,2018-03-27,,3600000.0
21792,2018-07-26,200.0,13900000
21793,2018-02-01,21.0,6500000.0
21794,2018-11-12,20.0,5000000.0
21795,2016-07-07,385.0,3650000.0
21796,2017-11-04,79.0,3600000.0
21797,2016-05-25,870.0,17385000
21798,2017-02-17,83.0,4780000.0
21799,2018-04-06,3.0,5300000.0
21800,2017-02-15,125.0,4390000.0
21801,2017-08-18,209.0,6075000.0
21802,2018-11-22,66.0,1737000.0
21803,2019-03-17,17.0,3850000.0
21804,2018-09-05,136.0,4300000.0
21805,2019-04-28,,4700000.0
21806,2018-07-04,214.0,4950000.0
21807,2018-10-04,4.0,6000000.0
21808,2019-01-24,35.0,4320000.0
21809,2019-04-16,,10600000
21810,2017-08-11,180.0,2730000.0
21811,2017-11-10,53.0,3300000.0
21812,2016-12-21,331.0,4100000.0
21813,2018-09-07,,5450000.0
21814,2018-04-03,63.0,6500000.0
21815,2017-07-18,456.0,5100000.0
21816,2018-11-06,14.0,5201200.0
21817,2017-10-06,34.0,2400000.0
21818,2019-01-29,31.0,6090700.0
21819,2018-06-29,5.0,4750000.0
21820,2018-10-18,92.0,3050000.0
21821,2018-01-12,263.0,7500000.0
21822,2017-04-11,116.0,3000000.0
21823,2016-07-02,89.0,4400000.0
21824,2019-02-12,,2450000.0
21825,2017-10-13,,3850000.0
21826,2016-09-17,604.0,5250000.0
21827,2015-03-16,1178.0,4390000.0
21828,2018-08-08,114.0,3300000.0
21829,2019-04-04,19.0,7800000.0
21830,2018-10-27,26.0,6800000.0
21831,2016-05-04,125.0,21900000
21832,2018-03-15,34.0,12263600
21833,2018-11-11,18.0,3400000.0
21834,2019-02-11,,9300000.0
21835,2018-12-14,,1700000.0
21836,2015-06-10,437.0,3950000.0
21837,2018-10-02,,22100000
21838,2017-08-30,122.0,5900000.0
21839,2018-04-26,348.0,2880000.0
21840,2019-02-25,,3900000.0
21841,2018-10-31,,900000.0
21842,2015-10-28,581.0,18200000
21843,2018-02-01,47.0,3600000.0
21844,2017-09-20,17.0,8600000.0
21845,2018-02-01,44.0,3000000.0
21846,2016-03-19,569.0,4350000.0
21847,2018-03-07,,6199000.0
21848,2017-02-27,560.0,3300000.0
21849,2017-01-30,348.0,3580000.0
21850,2016-10-31,143.0,8300000.0
21851,2018-03-17,48.0,2850000.0
21852,2017-11-13,85.0,14200000
21853,2018-03-28,44.0,1700000.0
21854,2018-06-24,21.0,7500000.0
21855,2016-06-02,265.0,2950000.0
21856,2016-06-20,42.0,5300000.0
21857,2018-06-10,,18500000
21858,2016-04-22,587.0,4250000.0
21859,2018-06-23,183.0,2500000.0
21860,2014-12-09,1346.0,11858000
21861,2015-01-17,788.0,2700000.0
21862,2018-03-10,349.0,4600000.0
21863,2017-08-14,37.0,3300000.0
21864,2016-06-15,114.0,4200000.0
21865,2018-02-06,66.0,7600000.0
21866,2017-10-20,68.0,5350000.0
21867,2014-11-27,1107.0,26360000
21868,2018-09-26,107.0,2600000.0
21869,2018-12-12,50.0,2600000.0
21870,2018-07-10,31.0,4190000.0
21871,2016-04-04,283.0,3150000.0
21872,2018-12-13,,1900000.0
21873,2015-11-02,410.0,6200000.0
21874,2018-08-03,86.0,5370000.0
21875,2017-06-07,15.0,2500000.0
21876,2019-05-01,,5900000.0
21877,2017-12-23,93.0,2500000.0
21878,2017-10-10,105.0,3150000.0
21879,2018-03-28,182.0,3900000.0
21880,2016-02-25,,4250000.0
21881,2019-02-28,,44500000
21882,2018-01-17,34.0,7250000.0
21883,2019-01-06,,8400000.0
21884,2017-05-24,45.0,3650000.0
21885,2017-04-06,203.0,5400000.0
21886,2018-11-11,72.0,4650000.0
21887,2019-05-03,,5600000.0
21888,2018-10-02,149.0,4900000.0
21889,2016-06-07,45.0,2900000.0
21890,2017-12-11,72.0,4650000.0
21891,2017-12-12,102.0,4300000.0
21892,2015-12-17,1006.0,5890000.0
21893,2016-04-28,60.0,5900000.0
21894,2019-03-14,,6550000.0
21895,2018-07-20,4.0,7380000.0
21896,2017-03-17,387.0,12500000
21897,2019-05-01,,9600000.0
21899,2017-09-29,143.0,4550000.0
21900,2019-03-18,8.0,3650000.0
21901,2018-08-11,,6750000.0
21902,2018-07-23,140.0,4100000.0
21903,2018-01-01,298.0,17753472
21904,2019-04-29,,3500000.0
21905,2018-02-16,28.0,2830000.0
21906,2018-08-25,104.0,5500000.0
21907,2015-11-05,469.0,5350000.0
21908,2018-03-20,36.0,5300000.0
21909,2018-02-12,23.0,4350000.0
21910,2017-09-06,125.0,1999000.0
21911,2017-11-27,210.0,3100000.0
21912,2018-02-18,45.0,470000.0
21913,2018-07-06,7.0,2550000.0
21914,2017-09-17,83.0,4590000.0
21915,2016-05-16,93.0,11990000
21916,2019-03-27,,7800000.0
21917,2018-08-18,59.0,3800000.0
21918,2019-04-29,,4650000.0
21919,2018-07-13,87.0,9850000.0
21920,2016-08-21,,10500000
21921,2016-09-07,800.0,4800000.0
21922,2017-04-18,4.0,4760935.0
21923,2017-04-09,351.0,115490000
21924,2019-02-20,,3650000.0
21925,2019-03-29,,8300000.0
21926,2017-09-05,86.0,6500000.0
21927,2018-03-15,167.0,4200000.0
21928,2017-10-31,84.0,2600000.0
21929,2017-02-26,101.0,6950000.0
21930,2017-11-26,21.0,8800000.0
21931,2017-08-15,7.0,4480000.0
21932,2016-03-21,172.0,7800000.0
21933,2017-06-02,4.0,6600000.0
21934,2018-10-09,60.0,7305000.0
21935,2016-05-10,63.0,2500000.0
21936,2016-01-28,240.0,4300000.0
21937,2019-03-19,,5395000.0
21938,2018-11-28,17.0,2500000.0
21939,2018-07-09,43.0,12700000
21940,2019-02-21,47.0,5045000.0
21941,2017-10-27,253.0,4980000.0
21942,2018-04-20,105.0,3450000.0
21943,2019-02-28,33.0,6100000.0
21944,2017-02-07,367.0,4875000.0
21945,2015-06-19,580.0,9990000.0
21946,2018-07-06,52.0,3700000.0
21947,2018-10-01,79.0,4650000.0
21948,2018-02-01,135.0,9792000.0
21949,2017-11-22,23.0,5600000.0
21950,2018-06-20,,7500000.0
21951,2019-02-13,68.0,29000000
21952,2017-04-07,360.0,3450000.0
21953,2017-04-20,60.0,4000000.0
21954,2019-03-28,,9000000.0
21955,2017-10-02,161.0,130000000
21956,2018-07-20,7.0,5200000.0
21957,2015-06-11,819.0,3800000.0
21958,2015-10-24,351.0,7600000.0
21959,2016-03-22,124.0,2800000.0
21960,2018-02-01,120.0,4490000.0
21961,2017-12-15,110.0,1400000.0
21962,2018-06-25,45.0,2100000.0
21963,2017-05-12,165.0,3300000.0
21964,2017-10-03,388.0,7867616.0
21965,2018-02-03,43.0,4100000.0
21966,2017-09-04,,10400000
21967,2016-07-04,45.0,4480000.0
21968,2018-07-10,277.0,2200000.0
21969,2017-11-10,90.0,13500000
21970,2018-02-24,60.0,6200000.0
21971,2019-01-26,60.0,8000000.0
21972,2018-12-12,,2540000.0
21973,2018-06-17,214.0,4090000.0
21974,2017-07-20,140.0,3000000.0
21975,2018-11-08,,8900000.0
21976,2017-08-09,22.0,4300000.0
21977,2016-05-24,114.0,4400000.0
21978,2019-03-11,5.0,5900000.0
21979,2018-09-19,60.0,3099000.0
21980,2018-02-28,84.0,10100000
21981,2018-04-19,144.0,2000000.0
21982,2018-02-01,,1050000.0
21983,2017-08-19,66.0,3650000.0
21984,2018-07-23,45.0,3400000.0
21985,2018-11-07,87.0,6900000.0
21986,2016-10-29,443.0,1900000.0
21987,2018-05-02,,4600000.0
21988,2018-02-13,,7700000.0
21989,2016-05-08,468.0,13500000
21990,2018-09-08,234.0,68000000
21991,2016-05-18,432.0,5650000.0
21992,2015-10-15,817.0,17350000
21993,2019-03-24,28.0,4310000.0
21994,2017-10-19,96.0,4200000.0
21995,2017-09-26,45.0,2100000.0
21996,2016-03-22,93.0,5650000.0
21997,2019-03-26,,2650000.0
21998,2019-03-15,,5849000.0
21999,2016-05-17,31.0,2990000.0
22000,2016-06-26,40.0,6580000.0
22001,2019-04-02,,27900000
22002,2017-11-18,22.0,6925000.0
22003,2019-04-04,9.0,14166000
22004,2018-12-08,,6800000.0
22005,2016-04-22,105.0,13900000
22006,2018-09-09,46.0,2950000.0
22007,2019-04-22,,5000000.0
22008,2016-02-12,893.0,28000000
22009,2019-03-14,,4100000.0
22010,2019-04-06,,6400000.0
22011,2016-09-01,80.0,8000000.0
22012,2018-06-25,,3990000.0
22013,2017-01-11,814.0,13479200
22014,2018-02-23,370.0,4650000.0
22015,2018-10-28,22.0,6084227.0
22016,2019-03-18,42.0,13500000
22017,2018-12-29,123.0,5700000.0
22018,2016-12-05,425.0,3850000.0
22019,2018-02-13,374.0,5300000.0
22020,2019-02-22,64.0,7100000.0
22021,2015-04-13,488.0,6499000.0
22022,2016-06-22,45.0,2580000.0
22023,2018-08-08,45.0,2250000.0
22024,2019-05-01,,5300000.0
22025,2017-09-06,442.0,28800000
22026,2016-02-03,940.0,2400000.0
22027,2017-11-23,156.0,5450000.0
22028,2019-03-18,,6700000.0
22029,2018-07-06,67.0,3100000.0
22030,2016-10-12,316.0,3700000.0
22031,2018-07-28,21.0,3400000.0
22032,2019-02-26,,6100000.0
22033,2015-02-11,1252.0,4830000.0
22034,2017-11-03,81.0,3400000.0
22035,2016-02-25,424.0,6300000.0
22036,2017-12-21,89.0,7200000.0
22037,2017-04-17,188.0,10900000
22038,2018-12-12,90.0,11940000
22039,2018-11-06,,5000000.0
22040,2017-10-13,399.0,1700000.0
22041,2018-02-01,90.0,3480000.0
22042,2018-02-21,192.0,890000.0
22043,2018-05-29,,10000000
22044,2016-06-21,176.0,8200000.0
22045,2016-05-14,103.0,3300000.0
22046,2018-12-28,,9700000.0
22047,2017-05-31,569.0,3400000.0
22048,2019-04-09,,6800000.0
22049,2017-04-16,92.0,8700000.0
22050,2016-09-08,460.0,4990000.0
22051,2018-08-30,130.0,6450000.0
22052,2019-04-03,,4400000.0
22053,2017-12-06,30.0,1850000.0
22054,2016-04-22,345.0,2990000.0
22055,2017-08-09,477.0,8550000.0
22056,2017-07-27,57.0,6200000.0
22057,2017-08-08,58.0,5990000.0
22058,2017-08-28,399.0,6600000.0
22059,2017-09-28,117.0,2400000.0
22060,2018-11-16,5.0,5090000.0
22061,2019-03-14,21.0,3150000.0
22062,2017-09-21,50.0,4100000.0
22063,2016-09-28,891.0,7700000.0
22064,2016-05-27,180.0,4550000.0
22065,2016-02-07,396.0,3000000.0
22066,2016-06-06,468.0,3500000.0
22067,2018-08-20,89.0,4400000.0
22068,2017-11-10,60.0,6900000.0
22069,2018-10-14,180.0,4700000.0
22070,2019-05-01,,3450000.0
22071,2017-11-10,74.0,2500000.0
22072,2016-02-01,169.0,7100000.0
22073,2017-12-06,422.0,10900000
22074,2018-12-11,118.0,6700000.0
22075,2019-03-06,,1900000.0
22076,2017-02-03,90.0,19000000
22077,2017-12-08,78.0,10300000
22078,2019-04-09,,1900000.0
22079,2017-10-26,428.0,6600000.0
22080,2019-04-30,,6450000.0
22081,2018-12-26,90.0,7722600.0
